weather_id,project_id,date,rainfall_mm,temperature_c,weather_severity,work_stop_flag
9277,13,2022-11-12,14,25,Severe,Y
9278,13,2022-11-13,113,27,Normal,N
9279,13,2022-11-14,23,32,Moderate,N
9280,13,2022-11-15,40,28,Moderate,N
9281,13,2022-11-16,130,25,Normal,N
9282,13,2022-11-17,88,32,Normal,N
9283,13,2022-11-18,54,36,Normal,N
9284,13,2022-11-19,98,27,Normal,N
9285,13,2022-11-20,39,24,Normal,N
9286,13,2022-11-21,58,25,Normal,N
9287,13,2022-11-22,132,27,Severe,Y
9288,13,2022-11-23,55,37,Normal,N
9289,13,2022-11-24,88,32,Normal,N
9290,13,2022-11-25,75,27,Moderate,N
9291,13,2022-11-26,137,29,Moderate,N
9292,13,2022-11-27,55,25,Normal,N
9293,13,2022-11-28,58,31,Normal,N
9294,13,2022-11-29,47,42,Severe,Y
9295,13,2022-11-30,9,34,Normal,N
9296,13,2022-12-01,77,36,Moderate,N
9297,13,2022-12-02,34,43,Moderate,N
9298,13,2022-12-03,23,26,Normal,N
9299,13,2022-12-04,103,38,Severe,Y
9300,13,2022-12-05,101,27,Moderate,N
9301,13,2022-12-06,58,37,Normal,N
9302,13,2022-12-07,106,37,Normal,N
9303,13,2022-12-08,73,35,Severe,Y
9304,13,2022-12-09,38,41,Normal,N
9305,13,2022-12-10,66,28,Normal,N
9306,13,2022-12-11,136,38,Normal,N
9307,13,2022-12-12,85,43,Normal,N
9308,13,2022-12-13,6,32,Normal,N
9309,13,2022-12-14,102,38,Normal,N
9310,13,2022-12-15,6,28,Moderate,N
9311,13,2022-12-16,92,40,Normal,N
9312,13,2022-12-17,3,31,Normal,N
9313,13,2022-12-18,16,36,Normal,N
9314,13,2022-12-19,77,25,Normal,N
9315,13,2022-12-20,35,31,Normal,N
9316,13,2022-12-21,35,42,Normal,N
9317,13,2022-12-22,121,41,Severe,Y
9318,13,2022-12-23,103,30,Normal,N
9319,13,2022-12-24,53,39,Normal,N
9320,13,2022-12-25,72,36,Normal,N
9321,13,2022-12-26,29,31,Normal,N
9322,13,2022-12-27,100,27,Normal,N
9323,13,2022-12-28,16,36,Normal,N
9324,13,2022-12-29,30,40,Severe,Y
9325,13,2022-12-30,96,34,Moderate,N
9326,13,2022-12-31,44,30,Normal,N
9327,13,2023-01-01,68,39,Severe,Y
9328,13,2023-01-02,50,29,Normal,N
9329,13,2023-01-03,125,36,Normal,N
9330,13,2023-01-04,101,39,Normal,N
9331,13,2023-01-05,109,32,Normal,N
9332,13,2023-01-06,95,28,Moderate,N
9333,13,2023-01-07,106,33,Moderate,N
9334,13,2023-01-08,41,40,Moderate,N
9335,13,2023-01-09,67,41,Normal,N
9336,13,2023-01-10,10,28,Normal,N
9337,13,2023-01-11,39,38,Normal,N
9338,13,2023-01-12,58,36,Moderate,N
9339,13,2023-01-13,46,43,Severe,Y
9340,13,2023-01-14,131,42,Moderate,N
9341,13,2023-01-15,56,43,Moderate,N
9342,13,2023-01-16,64,40,Normal,N
9343,13,2023-01-17,110,24,Normal,N
9344,13,2023-01-18,96,29,Normal,N
9345,13,2023-01-19,113,33,Moderate,N
9346,13,2023-01-20,131,27,Severe,Y
9347,13,2023-01-21,13,38,Normal,N
9348,13,2023-01-22,125,39,Severe,Y
9349,13,2023-01-23,38,43,Normal,N
9350,13,2023-01-24,95,43,Normal,N
9351,13,2023-01-25,3,36,Normal,N
9352,13,2023-01-26,127,40,Moderate,N
9353,13,2023-01-27,25,39,Severe,Y
9354,13,2023-01-28,5,40,Normal,N
9355,13,2023-01-29,48,30,Normal,N
9356,13,2023-01-30,138,26,Normal,N
9357,13,2023-01-31,57,34,Normal,N
9358,13,2023-02-01,43,26,Normal,N
9359,13,2023-02-02,77,32,Normal,N
9360,13,2023-02-03,44,24,Normal,N
9361,13,2023-02-04,43,33,Moderate,N
9362,13,2023-02-05,103,37,Normal,N
9363,13,2023-02-06,100,25,Moderate,N
9364,13,2023-02-07,8,27,Normal,N
9365,13,2023-02-08,21,29,Normal,N
9366,13,2023-02-09,138,31,Severe,Y
9367,13,2023-02-10,11,27,Normal,N
9368,13,2023-02-11,34,32,Normal,N
9369,13,2023-02-12,115,42,Normal,N
9370,13,2023-02-13,59,34,Severe,Y
9371,13,2023-02-14,55,42,Moderate,N
9372,13,2023-02-15,110,33,Normal,N
9373,13,2023-02-16,137,39,Normal,N
9374,13,2023-02-17,64,24,Normal,N
9375,13,2023-02-18,6,39,Severe,Y
9376,13,2023-02-19,27,32,Normal,N
9377,13,2023-02-20,122,29,Moderate,N
9378,13,2023-02-21,37,42,Normal,N
9379,13,2023-02-22,50,37,Severe,Y
9380,13,2023-02-23,71,33,Normal,N
9381,13,2023-02-24,116,27,Moderate,N
9382,13,2023-02-25,0,29,Normal,N
9383,13,2023-02-26,4,24,Normal,N
9384,13,2023-02-27,24,38,Normal,N
9385,13,2023-02-28,93,33,Normal,N
9386,13,2023-03-01,91,27,Normal,N
9387,13,2023-03-02,99,37,Severe,Y
9388,13,2023-03-03,67,35,Moderate,N
9389,13,2023-03-04,9,39,Normal,N
9390,13,2023-03-05,66,35,Moderate,N
9391,13,2023-03-06,135,42,Normal,N
9392,13,2023-03-07,49,29,Moderate,N
9393,13,2023-03-08,56,24,Normal,N
9394,13,2023-03-09,22,43,Severe,Y
9395,13,2023-03-10,136,37,Normal,N
9396,13,2023-03-11,124,24,Normal,N
9397,13,2023-03-12,27,33,Moderate,N
9398,13,2023-03-13,30,31,Normal,N
9399,13,2023-03-14,23,35,Normal,N
9400,13,2023-03-15,134,26,Normal,N
9401,13,2023-03-16,127,32,Normal,N
9402,13,2023-03-17,140,43,Normal,N
9403,13,2023-03-18,135,42,Normal,N
9404,13,2023-03-19,61,39,Normal,N
9405,13,2023-03-20,90,27,Normal,N
9406,13,2023-03-21,38,38,Moderate,N
9407,13,2023-03-22,28,27,Moderate,N
9408,13,2023-03-23,43,31,Normal,N
9409,13,2023-03-24,94,27,Moderate,N
9410,13,2023-03-25,24,35,Moderate,N
9411,13,2023-03-26,11,30,Normal,N
9412,13,2023-03-27,15,43,Normal,N
9413,13,2023-03-28,34,40,Moderate,N
9414,13,2023-03-29,115,25,Normal,N
9415,13,2023-03-30,130,30,Normal,N
9416,13,2023-03-31,130,29,Normal,N
9417,13,2023-04-01,124,35,Normal,N
9418,13,2023-04-02,46,25,Moderate,N
9419,13,2023-04-03,117,38,Moderate,N
9420,13,2023-04-04,45,25,Moderate,N
9421,13,2023-04-05,22,31,Normal,N
9422,13,2023-04-06,140,28,Normal,N
9423,13,2023-04-07,33,26,Normal,N
9424,13,2023-04-08,99,28,Normal,N
9425,13,2023-04-09,75,30,Normal,N
9426,13,2023-04-10,84,31,Normal,N
9427,13,2023-04-11,135,30,Normal,N
9428,13,2023-04-12,79,41,Normal,N
9429,13,2023-04-13,64,37,Normal,N
9430,13,2023-04-14,31,26,Normal,N
9431,13,2023-04-15,27,40,Moderate,N
9432,13,2023-04-16,83,29,Normal,N
9433,13,2023-04-17,20,39,Moderate,N
9434,13,2023-04-18,129,37,Normal,N
9435,13,2023-04-19,3,28,Normal,N
9436,13,2023-04-20,74,40,Normal,N
9437,13,2023-04-21,125,41,Normal,N
9438,13,2023-04-22,112,29,Moderate,N
9439,13,2023-04-23,52,26,Moderate,N
9440,13,2023-04-24,5,27,Normal,N
9441,13,2023-04-25,44,31,Severe,Y
9442,13,2023-04-26,104,34,Normal,N
9443,13,2023-04-27,13,39,Normal,N
9444,13,2023-04-28,89,43,Severe,Y
9445,13,2023-04-29,30,31,Normal,N
9446,13,2023-04-30,127,42,Severe,Y
9447,13,2023-05-01,21,32,Moderate,N
9448,13,2023-05-02,95,29,Normal,N
9449,13,2023-05-03,75,28,Normal,N
9450,13,2023-05-04,69,42,Moderate,N
9451,13,2023-05-05,56,29,Normal,N
9452,13,2023-05-06,119,25,Normal,N
9453,13,2023-05-07,125,37,Normal,N
9454,13,2023-05-08,60,25,Moderate,N
9455,13,2023-05-09,38,25,Normal,N
9456,13,2023-05-10,63,38,Moderate,N
9457,13,2023-05-11,33,29,Normal,N
9458,13,2023-05-12,3,27,Normal,N
9459,13,2023-05-13,76,35,Moderate,N
9460,13,2023-05-14,78,30,Normal,N
9461,13,2023-05-15,101,27,Moderate,N
9462,13,2023-05-16,17,34,Normal,N
9463,13,2023-05-17,127,37,Moderate,N
9464,13,2023-05-18,74,27,Normal,N
9465,13,2023-05-19,98,38,Normal,N
9466,13,2023-05-20,138,29,Normal,N
9467,13,2023-05-21,1,36,Normal,N
9468,13,2023-05-22,120,40,Normal,N
9469,13,2023-05-23,48,30,Moderate,N
9470,13,2023-05-24,76,38,Normal,N
9471,13,2023-05-25,94,42,Severe,Y
9472,13,2023-05-26,78,31,Moderate,N
9473,13,2023-05-27,0,43,Normal,N
9474,13,2023-05-28,34,42,Normal,N
9475,13,2023-05-29,62,37,Normal,N
9476,13,2023-05-30,15,40,Normal,N
9477,13,2023-05-31,54,37,Normal,N
9478,13,2023-06-01,31,42,Normal,N
9479,13,2023-06-02,119,27,Normal,N
9480,13,2023-06-03,87,32,Normal,N
9481,13,2023-06-04,127,27,Normal,N
9482,13,2023-06-05,42,37,Moderate,N
9483,13,2023-06-06,128,40,Normal,N
9484,13,2023-06-07,19,28,Normal,N
9485,13,2023-06-08,26,41,Moderate,N
9486,13,2023-06-09,140,37,Severe,Y
9487,13,2023-06-10,36,27,Normal,N
9488,13,2023-06-11,84,43,Normal,N
9489,13,2023-06-12,23,30,Moderate,N
9490,13,2023-06-13,138,37,Normal,N
9491,13,2023-06-14,26,26,Normal,N
9492,13,2023-06-15,67,28,Moderate,N
9493,13,2023-06-16,34,28,Moderate,N
9494,13,2023-06-17,91,25,Normal,N
9495,13,2023-06-18,113,28,Severe,Y
9496,13,2023-06-19,137,30,Normal,N
9497,13,2023-06-20,33,38,Severe,Y
9498,13,2023-06-21,6,41,Normal,N
9499,13,2023-06-22,128,41,Normal,N
9500,13,2023-06-23,89,35,Normal,N
9501,13,2023-06-24,31,27,Normal,N
9502,13,2023-06-25,121,27,Moderate,N
9503,13,2023-06-26,45,24,Normal,N
9504,13,2023-06-27,125,25,Severe,Y
9505,13,2023-06-28,18,25,Moderate,N
9506,13,2023-06-29,64,26,Severe,Y
9507,13,2023-06-30,124,27,Severe,Y
9508,13,2023-07-01,61,24,Moderate,N
9509,13,2023-07-02,62,30,Moderate,N
9510,13,2023-07-03,21,40,Normal,N
9511,13,2023-07-04,133,39,Normal,N
9512,13,2023-07-05,140,39,Normal,N
9513,13,2023-07-06,46,33,Normal,N
9514,13,2023-07-07,136,25,Moderate,N
9515,13,2023-07-08,17,35,Normal,N
9516,13,2023-07-09,60,32,Normal,N
9517,13,2023-07-10,29,40,Moderate,N
9518,13,2023-07-11,14,43,Normal,N
9519,13,2023-07-12,57,34,Moderate,N
9520,13,2023-07-13,15,30,Normal,N
9521,13,2023-07-14,14,34,Normal,N
9522,13,2023-07-15,5,42,Normal,N
9523,13,2023-07-16,75,39,Normal,N
9524,13,2023-07-17,120,43,Normal,N
9525,13,2023-07-18,101,35,Normal,N
9526,13,2023-07-19,91,37,Normal,N
9527,13,2023-07-20,75,28,Moderate,N
9528,13,2023-07-21,131,31,Normal,N
9529,13,2023-07-22,3,30,Normal,N
9530,13,2023-07-23,56,27,Normal,N
9531,13,2023-07-24,51,40,Normal,N
9532,13,2023-07-25,10,28,Normal,N
9533,13,2023-07-26,64,36,Severe,Y
9534,13,2023-07-27,11,26,Normal,N
9535,13,2023-07-28,83,30,Severe,Y
9536,13,2023-07-29,46,32,Moderate,N
9537,13,2023-07-30,2,24,Normal,N
9538,13,2023-07-31,0,31,Normal,N
9539,13,2023-08-01,91,36,Normal,N
9540,13,2023-08-02,121,36,Normal,N
9541,13,2023-08-03,33,32,Normal,N
9542,13,2023-08-04,61,41,Normal,N
9543,13,2023-08-05,17,38,Normal,N
9544,13,2023-08-06,4,42,Moderate,N
9545,13,2023-08-07,41,25,Moderate,N
9546,13,2023-08-08,61,28,Moderate,N
9547,13,2023-08-09,115,26,Normal,N
9548,13,2023-08-10,108,34,Moderate,N
9549,13,2023-08-11,75,38,Severe,Y
9550,13,2023-08-12,135,31,Normal,N
9551,13,2023-08-13,67,29,Normal,N
9552,13,2023-08-14,100,25,Normal,N
9553,13,2023-08-15,127,40,Normal,N
9554,13,2023-08-16,1,26,Moderate,N
9555,13,2023-08-17,7,30,Normal,N
9556,13,2023-08-18,37,31,Moderate,N
9557,13,2023-08-19,15,36,Normal,N
9558,13,2023-08-20,110,28,Normal,N
9559,13,2023-08-21,109,42,Normal,N
9560,13,2023-08-22,105,26,Normal,N
9561,13,2023-08-23,93,28,Normal,N
9562,13,2023-08-24,47,39,Normal,N
9563,13,2023-08-25,77,39,Normal,N
9564,13,2023-08-26,135,42,Severe,Y
9565,13,2023-08-27,11,37,Normal,N
9566,13,2023-08-28,2,42,Severe,Y
9567,13,2023-08-29,89,30,Normal,N
9568,13,2023-08-30,121,26,Moderate,N
9569,13,2023-08-31,78,26,Normal,N
9570,13,2023-09-01,114,33,Moderate,N
9571,13,2023-09-02,2,36,Normal,N
9572,13,2023-09-03,18,39,Moderate,N
9573,13,2023-09-04,137,29,Normal,N
9574,13,2023-09-05,116,29,Moderate,N
9575,13,2023-09-06,3,38,Normal,N
9576,13,2023-09-07,114,24,Normal,N
9577,13,2023-09-08,76,30,Normal,N
9578,13,2023-09-09,82,39,Normal,N
9579,13,2023-09-10,76,40,Normal,N
9580,13,2023-09-11,115,28,Normal,N
9581,13,2023-09-12,139,33,Normal,N
9582,13,2023-09-13,95,36,Moderate,N
9583,13,2023-09-14,29,25,Moderate,N
9584,13,2023-09-15,71,39,Moderate,N
9585,13,2023-09-16,37,25,Moderate,N
9586,13,2023-09-17,93,31,Severe,Y
9587,13,2023-09-18,133,39,Normal,N
9588,13,2023-09-19,35,39,Severe,Y
9589,13,2023-09-20,3,41,Normal,N
9590,13,2023-09-21,112,34,Normal,N
9591,13,2023-09-22,111,24,Normal,N
9592,13,2023-09-23,139,30,Moderate,N
9593,13,2023-09-24,103,25,Moderate,N
9594,13,2023-09-25,96,42,Normal,N
9595,13,2023-09-26,43,34,Normal,N
9596,13,2023-09-27,2,28,Normal,N
9597,13,2023-09-28,88,34,Moderate,N
9598,13,2023-09-29,61,39,Normal,N
9599,13,2023-09-30,104,40,Moderate,N
9600,13,2023-10-01,60,35,Moderate,N
9601,13,2023-10-02,1,39,Severe,Y
9602,13,2023-10-03,16,35,Normal,N
9603,13,2023-10-04,37,28,Normal,N
9604,13,2023-10-05,100,34,Moderate,N
9605,13,2023-10-06,75,41,Normal,N
9606,13,2023-10-07,107,41,Normal,N
9607,13,2023-10-08,34,25,Normal,N
9608,13,2023-10-09,140,36,Moderate,N
9609,13,2023-10-10,56,34,Moderate,N
9610,13,2023-10-11,129,26,Normal,N
9611,13,2023-10-12,50,34,Normal,N
9612,13,2023-10-13,130,33,Moderate,N
9613,13,2023-10-14,139,29,Normal,N
9614,13,2023-10-15,90,25,Moderate,N
9615,13,2023-10-16,80,43,Moderate,N
9616,13,2023-10-17,48,26,Normal,N
9617,13,2023-10-18,123,33,Severe,Y
9618,13,2023-10-19,81,39,Normal,N
9619,13,2023-10-20,115,43,Severe,Y
9620,13,2023-10-21,17,30,Severe,Y
9621,13,2023-10-22,22,31,Moderate,N
9622,13,2023-10-23,64,25,Moderate,N
9623,13,2023-10-24,6,31,Moderate,N
9624,13,2023-10-25,24,37,Moderate,N
9625,13,2023-10-26,110,25,Moderate,N
9626,13,2023-10-27,28,35,Normal,N
9627,13,2023-10-28,80,30,Moderate,N
9628,13,2023-10-29,21,25,Normal,N
9629,13,2023-10-30,128,39,Normal,N
9630,13,2023-10-31,89,27,Moderate,N
9631,13,2023-11-01,3,32,Normal,N
9632,13,2023-11-02,68,36,Moderate,N
9633,13,2023-11-03,19,25,Normal,N
9634,13,2023-11-04,104,26,Normal,N
9635,13,2023-11-05,36,39,Normal,N
9636,13,2023-11-06,121,24,Moderate,N
9637,13,2023-11-07,27,38,Normal,N
9638,13,2023-11-08,17,38,Normal,N
9639,13,2023-11-09,83,24,Normal,N
9640,13,2023-11-10,39,39,Normal,N
9641,13,2023-11-11,64,25,Moderate,N
9642,13,2023-11-12,31,39,Moderate,N
9643,13,2023-11-13,106,24,Normal,N
9644,13,2023-11-14,107,24,Normal,N
9645,13,2023-11-15,19,34,Moderate,N
9646,13,2023-11-16,120,38,Normal,N
9647,13,2023-11-17,48,43,Normal,N
9648,13,2023-11-18,25,29,Normal,N
9649,13,2023-11-19,77,32,Normal,N
9650,13,2023-11-20,67,34,Normal,N
9651,13,2023-11-21,15,28,Normal,N
9652,13,2023-11-22,40,32,Normal,N
9653,13,2023-11-23,115,36,Normal,N
9654,13,2023-11-24,8,34,Normal,N
9655,13,2023-11-25,27,29,Severe,Y
9656,13,2023-11-26,26,26,Normal,N
9657,13,2023-11-27,3,42,Normal,N
9658,13,2023-11-28,8,34,Normal,N
9659,13,2023-11-29,40,35,Moderate,N
9660,13,2023-11-30,73,38,Normal,N
9661,13,2023-12-01,70,31,Normal,N
9662,13,2023-12-02,112,37,Moderate,N
9663,13,2023-12-03,75,26,Moderate,N
9664,13,2023-12-04,27,34,Normal,N
9665,13,2023-12-05,125,40,Normal,N
9666,13,2023-12-06,32,42,Normal,N
9667,13,2023-12-07,31,33,Normal,N
9668,13,2023-12-08,134,27,Severe,Y
9669,13,2023-12-09,121,33,Normal,N
9670,13,2023-12-10,11,39,Moderate,N
9671,13,2023-12-11,3,35,Moderate,N
9672,13,2023-12-12,122,32,Normal,N
9673,13,2023-12-13,70,31,Normal,N
9674,14,2022-07-19,119,29,Normal,N
9675,14,2022-07-20,47,32,Moderate,N
9676,14,2022-07-21,38,25,Normal,N
9677,14,2022-07-22,117,26,Severe,Y
9678,14,2022-07-23,74,29,Moderate,N
9679,14,2022-07-24,1,40,Normal,N
9680,14,2022-07-25,131,34,Normal,N
9681,14,2022-07-26,5,29,Normal,N
9682,14,2022-07-27,68,30,Moderate,N
9683,14,2022-07-28,132,31,Normal,N
9684,14,2022-07-29,134,30,Moderate,N
9685,14,2022-07-30,28,31,Normal,N
9686,14,2022-07-31,67,31,Severe,Y
9687,14,2022-08-01,71,32,Normal,N
9688,14,2022-08-02,27,29,Moderate,N
9689,14,2022-08-03,65,38,Normal,N
9690,14,2022-08-04,25,40,Normal,N
9691,14,2022-08-05,32,42,Normal,N
9692,14,2022-08-06,11,31,Normal,N
9693,14,2022-08-07,47,38,Normal,N
9694,14,2022-08-08,50,37,Normal,N
9695,14,2022-08-09,51,24,Normal,N
9696,14,2022-08-10,77,38,Normal,N
9697,14,2022-08-11,110,39,Normal,N
9698,14,2022-08-12,63,25,Normal,N
9699,14,2022-08-13,12,27,Normal,N
9700,14,2022-08-14,110,31,Normal,N
9701,14,2022-08-15,69,27,Normal,N
9702,14,2022-08-16,98,25,Normal,N
9703,14,2022-08-17,19,43,Normal,N
9704,14,2022-08-18,50,28,Severe,Y
9705,14,2022-08-19,3,40,Normal,N
9706,14,2022-08-20,117,36,Normal,N
9707,14,2022-08-21,134,36,Normal,N
9708,14,2022-08-22,50,39,Normal,N
9709,14,2022-08-23,108,28,Normal,N
9710,14,2022-08-24,58,29,Moderate,N
9711,14,2022-08-25,64,37,Normal,N
9712,14,2022-08-26,91,31,Normal,N
9713,14,2022-08-27,0,38,Normal,N
9714,14,2022-08-28,24,39,Severe,Y
9715,14,2022-08-29,106,34,Severe,Y
9716,14,2022-08-30,93,43,Moderate,N
9717,14,2022-08-31,106,33,Normal,N
9718,14,2022-09-01,63,42,Normal,N
9719,14,2022-09-02,116,29,Normal,N
9720,14,2022-09-03,73,26,Normal,N
9721,14,2022-09-04,58,35,Moderate,N
9722,14,2022-09-05,60,39,Normal,N
9723,14,2022-09-06,44,36,Severe,Y
9724,14,2022-09-07,76,39,Moderate,N
9725,14,2022-09-08,2,40,Normal,N
9726,14,2022-09-09,139,37,Moderate,N
9727,14,2022-09-10,1,37,Normal,N
9728,14,2022-09-11,92,25,Normal,N
9729,14,2022-09-12,135,34,Normal,N
9730,14,2022-09-13,80,42,Normal,N
9731,14,2022-09-14,19,33,Normal,N
9732,14,2022-09-15,39,38,Normal,N
9733,14,2022-09-16,124,32,Normal,N
9734,14,2022-09-17,55,40,Severe,Y
9735,14,2022-09-18,43,37,Normal,N
9736,14,2022-09-19,83,30,Normal,N
9737,14,2022-09-20,94,27,Moderate,N
9738,14,2022-09-21,127,39,Severe,Y
9739,14,2022-09-22,131,39,Severe,Y
9740,14,2022-09-23,74,29,Normal,N
9741,14,2022-09-24,100,24,Moderate,N
9742,14,2022-09-25,48,37,Normal,N
9743,14,2022-09-26,48,43,Severe,Y
9744,14,2022-09-27,4,40,Severe,Y
9745,14,2022-09-28,15,40,Moderate,N
9746,14,2022-09-29,87,37,Normal,N
9747,14,2022-09-30,118,42,Severe,Y
9748,14,2022-10-01,10,24,Normal,N
9749,14,2022-10-02,124,43,Normal,N
9750,14,2022-10-03,79,39,Normal,N
9751,14,2022-10-04,120,34,Normal,N
9752,14,2022-10-05,105,32,Normal,N
9753,14,2022-10-06,132,24,Normal,N
9754,14,2022-10-07,48,24,Normal,N
9755,14,2022-10-08,54,30,Normal,N
9756,14,2022-10-09,35,32,Moderate,N
9757,14,2022-10-10,54,33,Moderate,N
9758,14,2022-10-11,113,31,Normal,N
9759,14,2022-10-12,41,25,Moderate,N
9760,14,2022-10-13,63,27,Normal,N
9761,14,2022-10-14,98,31,Normal,N
9762,14,2022-10-15,19,29,Normal,N
9763,14,2022-10-16,62,33,Moderate,N
9764,14,2022-10-17,22,34,Normal,N
9765,14,2022-10-18,90,30,Normal,N
9766,14,2022-10-19,96,27,Normal,N
9767,14,2022-10-20,28,33,Normal,N
9768,14,2022-10-21,74,28,Normal,N
9769,14,2022-10-22,125,34,Severe,Y
9770,14,2022-10-23,5,43,Normal,N
9771,14,2022-10-24,32,24,Normal,N
9772,14,2022-10-25,29,42,Normal,N
9773,14,2022-10-26,56,31,Severe,Y
9774,14,2022-10-27,140,33,Moderate,N
9775,14,2022-10-28,67,32,Moderate,N
9776,14,2022-10-29,138,27,Moderate,N
9777,14,2022-10-30,57,24,Moderate,N
9778,14,2022-10-31,135,27,Normal,N
9779,14,2022-11-01,22,33,Normal,N
9780,14,2022-11-02,31,39,Normal,N
9781,14,2022-11-03,102,40,Normal,N
9782,14,2022-11-04,123,37,Moderate,N
9783,14,2022-11-05,124,33,Normal,N
9784,14,2022-11-06,110,42,Normal,N
9785,14,2022-11-07,4,25,Severe,Y
9786,14,2022-11-08,38,38,Moderate,N
9787,14,2022-11-09,7,29,Normal,N
9788,14,2022-11-10,38,28,Severe,Y
9789,14,2022-11-11,61,32,Moderate,N
9790,14,2022-11-12,18,27,Normal,N
9791,14,2022-11-13,137,32,Moderate,N
9792,14,2022-11-14,48,40,Normal,N
9793,14,2022-11-15,19,25,Normal,N
9794,14,2022-11-16,117,33,Severe,Y
9795,14,2022-11-17,112,37,Moderate,N
9796,14,2022-11-18,59,37,Moderate,N
9797,14,2022-11-19,138,33,Normal,N
9798,14,2022-11-20,93,27,Severe,Y
9799,14,2022-11-21,92,24,Normal,N
9800,14,2022-11-22,17,41,Normal,N
9801,14,2022-11-23,84,34,Normal,N
9802,14,2022-11-24,37,28,Normal,N
9803,14,2022-11-25,9,30,Severe,Y
9804,14,2022-11-26,122,37,Moderate,N
9805,14,2022-11-27,68,28,Normal,N
9806,14,2022-11-28,5,28,Normal,N
9807,14,2022-11-29,124,34,Normal,N
9808,14,2022-11-30,67,42,Moderate,N
9809,14,2022-12-01,21,40,Normal,N
9810,14,2022-12-02,6,43,Severe,Y
9811,14,2022-12-03,118,41,Normal,N
9812,14,2022-12-04,38,34,Moderate,N
9813,14,2022-12-05,59,28,Normal,N
9814,14,2022-12-06,25,32,Normal,N
9815,14,2022-12-07,56,24,Normal,N
9816,14,2022-12-08,49,24,Normal,N
9817,14,2022-12-09,117,26,Normal,N
9818,14,2022-12-10,126,32,Severe,Y
9819,14,2022-12-11,27,27,Moderate,N
9820,14,2022-12-12,62,24,Normal,N
9821,14,2022-12-13,5,41,Normal,N
9822,14,2022-12-14,80,37,Moderate,N
9823,14,2022-12-15,67,41,Normal,N
9824,14,2022-12-16,1,34,Moderate,N
9825,14,2022-12-17,97,28,Normal,N
9826,14,2022-12-18,7,38,Moderate,N
9827,14,2022-12-19,37,31,Normal,N
9828,14,2022-12-20,68,38,Normal,N
9829,14,2022-12-21,81,43,Moderate,N
9830,14,2022-12-22,15,31,Moderate,N
9831,14,2022-12-23,3,32,Normal,N
9832,14,2022-12-24,94,37,Normal,N
9833,14,2022-12-25,137,33,Severe,Y
9834,14,2022-12-26,93,31,Severe,Y
9835,14,2022-12-27,99,27,Moderate,N
9836,14,2022-12-28,77,34,Moderate,N
9837,14,2022-12-29,26,37,Normal,N
9838,14,2022-12-30,52,35,Normal,N
9839,14,2022-12-31,72,43,Moderate,N
9840,14,2023-01-01,57,34,Severe,Y
9841,14,2023-01-02,47,26,Normal,N
9842,14,2023-01-03,83,32,Normal,N
9843,14,2023-01-04,8,35,Normal,N
9844,14,2023-01-05,77,26,Normal,N
9845,14,2023-01-06,62,33,Moderate,N
9846,14,2023-01-07,19,40,Normal,N
9847,14,2023-01-08,12,41,Normal,N
9848,14,2023-01-09,27,41,Normal,N
9849,14,2023-01-10,73,41,Normal,N
9850,14,2023-01-11,29,25,Normal,N
9851,14,2023-01-12,110,25,Normal,N
9852,14,2023-01-13,7,31,Normal,N
9853,14,2023-01-14,103,25,Normal,N
9854,14,2023-01-15,127,42,Normal,N
9855,14,2023-01-16,83,34,Normal,N
9856,14,2023-01-17,123,32,Moderate,N
9857,14,2023-01-18,136,38,Normal,N
9858,14,2023-01-19,69,36,Normal,N
9859,14,2023-01-20,53,42,Normal,N
9860,14,2023-01-21,80,27,Normal,N
9861,14,2023-01-22,116,30,Normal,N
9862,14,2023-01-23,73,34,Moderate,N
9863,14,2023-01-24,92,43,Moderate,N
9864,14,2023-01-25,86,33,Normal,N
9865,14,2023-01-26,124,26,Severe,Y
9866,14,2023-01-27,0,29,Normal,N
9867,14,2023-01-28,82,29,Normal,N
9868,14,2023-01-29,37,32,Normal,N
9869,14,2023-01-30,57,39,Normal,N
9870,14,2023-01-31,64,39,Normal,N
9871,14,2023-02-01,71,34,Normal,N
9872,14,2023-02-02,18,29,Normal,N
9873,14,2023-02-03,35,42,Normal,N
9874,14,2023-02-04,128,29,Normal,N
9875,14,2023-02-05,126,38,Normal,N
9876,14,2023-02-06,81,25,Normal,N
9877,14,2023-02-07,40,43,Moderate,N
9878,14,2023-02-08,107,41,Moderate,N
9879,14,2023-02-09,101,25,Normal,N
9880,14,2023-02-10,27,30,Normal,N
9881,14,2023-02-11,114,42,Normal,N
9882,14,2023-02-12,60,29,Normal,N
9883,14,2023-02-13,98,34,Normal,N
9884,14,2023-02-14,96,36,Normal,N
9885,14,2023-02-15,50,30,Normal,N
9886,14,2023-02-16,15,28,Moderate,N
9887,14,2023-02-17,108,31,Normal,N
9888,14,2023-02-18,8,41,Normal,N
9889,14,2023-02-19,99,40,Normal,N
9890,14,2023-02-20,10,33,Normal,N
9891,14,2023-02-21,119,38,Normal,N
9892,14,2023-02-22,102,34,Normal,N
9893,14,2023-02-23,68,27,Normal,N
9894,14,2023-02-24,120,40,Normal,N
9895,14,2023-02-25,140,36,Moderate,N
9896,14,2023-02-26,68,27,Moderate,N
9897,14,2023-02-27,85,33,Severe,Y
9898,14,2023-02-28,14,31,Moderate,N
9899,14,2023-03-01,96,41,Moderate,N
9900,14,2023-03-02,112,39,Moderate,N
