task_id,project_id,wbs_level,task_name,task_category,planned_start_date,planned_end_date,planned_duration_days,task_weight_pct,critical_flag,baseline_sequence_no
12683,13,2,Panel Installation,Electrical,2023-06-30,2023-07-31,31,2.73,N,173
12684,13,3,Footing Reinforcement Fixing,Structural,2022-12-05,2023-01-14,40,1.89,Y,486
12685,13,3,Floor Tiling,Finishing,2022-07-01,2022-07-14,13,2.84,Y,37
12686,13,3,Panel Installation,Electrical,2023-02-03,2023-02-24,21,1.89,Y,424
12687,13,2,Internal Plastering,Finishing,2023-03-19,2023-04-27,39,1.77,Y,446
12688,13,3,Internal Plastering,Finishing,2022-08-04,2022-08-14,10,2.14,N,89
12689,13,2,Footing Reinforcement Fixing,Structural,2022-07-27,2022-08-07,11,1.06,Y,219
12690,13,3,Underground Drainage,Plumbing,2023-09-06,2023-09-16,10,0.73,N,4
12691,13,4,Slab Shuttering and Pouring,Structural,2022-07-14,2022-07-27,13,1.46,N,256
12692,13,3,Cable Pulling,Electrical,2023-02-26,2023-04-07,40,0.86,N,414
12693,13,2,Internal Plastering,Finishing,2023-02-17,2023-03-25,36,2.3,N,339
12694,13,1,Internal Road Works,Civil,2023-01-25,2023-02-09,15,1.39,Y,261
12695,13,1,Internal Plastering,Finishing,2023-08-27,2023-09-20,24,1.03,Y,350
12696,13,1,Internal Plastering,Finishing,2022-07-27,2022-08-11,15,1.35,Y,34
12697,13,2,Excavation for Foundations,Civil,2023-08-26,2023-09-27,32,1.17,Y,349
12698,13,3,Footing Reinforcement Fixing,Structural,2022-06-02,2022-07-03,31,2.39,N,357
12699,13,3,Floor Tiling,Finishing,2022-04-11,2022-05-16,35,1.57,Y,241
12700,13,4,Underground Drainage,Plumbing,2022-10-31,2022-11-29,29,1.73,N,246
12701,13,2,Footing Reinforcement Fixing,Structural,2022-07-25,2022-08-06,12,0.85,Y,292
12702,13,4,Internal Plastering,Finishing,2022-04-16,2022-05-25,39,0.33,Y,80
12703,13,3,Site Clearing and Grading,Civil,2023-08-21,2023-09-23,33,2.78,N,173
12704,13,4,Footing Reinforcement Fixing,Structural,2022-03-12,2022-04-09,28,0.9,Y,337
12705,13,4,Footing Reinforcement Fixing,Structural,2022-10-30,2022-12-05,36,2.57,Y,254
12706,13,2,Slab Shuttering and Pouring,Structural,2023-01-05,2023-01-23,18,2.57,Y,302
12707,13,3,Water Supply Line Installation,Plumbing,2023-03-30,2023-05-06,37,0.35,N,165
12708,13,3,Beam Reinforcement Installation,Structural,2022-09-15,2022-09-24,9,0.56,N,47
12709,13,4,Footing Reinforcement Fixing,Structural,2023-10-11,2023-11-15,35,2.74,N,275
12710,13,4,Excavation for Foundations,Civil,2022-10-15,2022-10-27,12,1.35,Y,286
12711,13,2,Beam Reinforcement Installation,Structural,2023-04-20,2023-05-01,11,1.95,N,409
12712,13,1,Water Supply Line Installation,Plumbing,2022-09-11,2022-09-20,9,1.83,N,294
12713,13,4,Slab Shuttering and Pouring,Structural,2023-05-06,2023-05-31,25,2.02,Y,231
12714,13,4,Footing Reinforcement Fixing,Structural,2022-12-27,2023-02-04,39,2.66,Y,364
12715,13,1,Beam Reinforcement Installation,Structural,2023-01-11,2023-01-23,12,2.02,Y,190
12716,13,1,Beam Reinforcement Installation,Structural,2023-09-02,2023-09-12,10,1.59,Y,449
12717,13,2,Panel Installation,Electrical,2022-03-09,2022-04-14,36,1.48,N,153
12718,13,1,Water Supply Line Installation,Plumbing,2022-08-10,2022-08-19,9,1.99,N,20
12719,13,2,Conduit Laying,Electrical,2023-04-01,2023-05-07,36,1.32,N,386
12720,13,4,Footing Reinforcement Fixing,Structural,2022-12-31,2023-02-05,36,1.26,Y,37
12721,13,2,Cable Pulling,Electrical,2023-09-11,2023-10-06,25,2.89,Y,89
12722,13,1,Conduit Laying,Electrical,2022-09-06,2022-09-20,14,2.46,N,47
12723,13,2,Internal Plastering,Finishing,2023-02-13,2023-02-24,11,2.73,Y,495
12724,13,2,Beam Reinforcement Installation,Structural,2023-09-18,2023-10-01,13,1.27,Y,383
12725,13,2,Internal Road Works,Civil,2022-10-31,2022-11-29,29,1.23,N,211
12726,13,4,Underground Drainage,Plumbing,2022-08-22,2022-08-29,7,0.85,N,241
12727,13,2,Panel Installation,Electrical,2022-11-25,2023-01-01,37,3.0,N,451
12728,13,3,Water Supply Line Installation,Plumbing,2023-08-12,2023-08-25,13,1.39,N,462
12729,13,4,Column Casting,Structural,2022-10-12,2022-10-20,8,1.89,N,457
12730,13,3,Column Casting,Structural,2023-01-12,2023-02-08,27,1.18,N,496
12731,13,2,Internal Plastering,Finishing,2023-10-02,2023-10-30,28,2.44,Y,156
12732,13,3,Underground Drainage,Plumbing,2023-01-16,2023-01-28,12,1.41,Y,143
12733,13,2,Underground Drainage,Plumbing,2023-06-25,2023-07-07,12,2.72,N,357
12734,13,2,Internal Plastering,Finishing,2022-07-21,2022-08-25,35,2.75,N,28
12735,13,4,Column Casting,Structural,2023-06-29,2023-07-21,22,2.31,Y,370
12736,13,4,Column Casting,Structural,2023-10-05,2023-11-12,38,0.3,N,68
12737,13,1,Cable Pulling,Electrical,2023-08-10,2023-08-29,19,1.72,Y,435
12738,13,4,Underground Drainage,Plumbing,2022-12-18,2022-12-31,13,2.04,Y,295
12739,14,3,Backfilling and Compaction,Civil,2024-04-26,2024-06-05,40,2.09,Y,8
12740,14,4,Panel Installation,Electrical,2024-01-23,2024-03-02,39,2.28,Y,494
12741,14,2,Slab Shuttering and Pouring,Structural,2023-10-09,2023-10-26,17,1.86,Y,245
12742,14,1,Backfilling and Compaction,Civil,2024-02-16,2024-03-16,29,0.73,N,285
12743,14,1,Underground Drainage,Plumbing,2023-12-06,2023-12-20,14,0.44,N,417
12744,14,2,Slab Shuttering and Pouring,Structural,2023-10-28,2023-12-04,37,1.2,Y,404
12745,14,2,Internal Plastering,Finishing,2024-01-21,2024-02-03,13,0.38,N,33
12746,14,3,Water Supply Line Installation,Plumbing,2024-09-13,2024-09-26,13,2.77,Y,119
12747,14,3,Floor Tiling,Finishing,2024-02-15,2024-03-12,26,2.71,Y,488
12748,14,3,Underground Drainage,Plumbing,2023-01-03,2023-01-23,20,2.22,N,397
12749,14,3,Column Casting,Structural,2023-11-25,2023-12-21,26,1.15,N,478
12750,14,4,Beam Reinforcement Installation,Structural,2023-07-04,2023-07-23,19,0.62,N,125
12751,14,2,Site Clearing and Grading,Civil,2023-10-15,2023-11-20,36,1.98,N,68
12752,14,2,Column Casting,Structural,2024-07-17,2024-07-27,10,2.36,Y,35
12753,14,3,Cable Pulling,Electrical,2024-02-17,2024-03-03,15,2.78,Y,190
12754,14,1,Backfilling and Compaction,Civil,2023-04-05,2023-04-21,16,0.48,N,251
12755,14,2,Column Casting,Structural,2024-02-12,2024-02-25,13,1.62,Y,18
12756,14,1,Footing Reinforcement Fixing,Structural,2023-08-04,2023-09-10,37,2.41,Y,162
12757,14,1,Floor Tiling,Finishing,2024-01-19,2024-02-04,16,0.88,N,412
12758,14,4,Internal Road Works,Civil,2022-12-08,2023-01-16,39,0.79,Y,264
12759,14,4,Water Supply Line Installation,Plumbing,2022-12-15,2022-12-22,7,1.44,Y,442
12760,14,1,Internal Plastering,Finishing,2022-12-20,2023-01-08,19,0.52,Y,321
12761,14,1,Floor Tiling,Finishing,2024-04-01,2024-04-20,19,1.22,Y,89
12762,14,1,Internal Plastering,Finishing,2023-04-17,2023-04-26,9,1.3,Y,304
12763,14,1,Column Casting,Structural,2024-04-05,2024-04-17,12,0.43,Y,431
12764,14,4,Underground Drainage,Plumbing,2022-08-30,2022-09-07,8,2.71,N,225
12765,14,3,Painting and Polishing,Finishing,2024-03-29,2024-04-18,20,1.04,N,481
12766,14,3,Water Supply Line Installation,Plumbing,2023-12-18,2024-01-27,40,1.21,N,495
12767,14,3,Cable Pulling,Electrical,2023-02-17,2023-03-25,36,1.53,N,408
12768,14,4,Water Supply Line Installation,Plumbing,2024-08-09,2024-09-17,39,2.55,N,97
12769,14,2,Footing Reinforcement Fixing,Structural,2023-10-11,2023-11-16,36,1.84,N,386
12770,14,3,Cable Pulling,Electrical,2024-09-05,2024-09-26,21,2.73,Y,6
12771,14,4,Conduit Laying,Electrical,2024-01-29,2024-02-09,11,1.31,Y,97
12772,14,1,Internal Plastering,Finishing,2022-09-05,2022-09-12,7,1.59,Y,31
12773,14,2,Internal Road Works,Civil,2024-08-27,2024-10-04,38,2.6,N,448
12774,14,3,Internal Road Works,Civil,2022-08-27,2022-09-09,13,1.01,N,262
12775,14,4,Water Supply Line Installation,Plumbing,2024-05-21,2024-06-21,31,0.35,Y,270
12776,14,2,Floor Tiling,Finishing,2024-04-07,2024-05-11,34,2.42,N,218
12777,14,4,Cable Pulling,Electrical,2024-06-17,2024-06-29,12,1.06,Y,179
12778,14,1,Column Casting,Structural,2024-06-20,2024-07-15,25,1.66,N,374
12779,14,2,Panel Installation,Electrical,2023-12-31,2024-01-18,18,0.48,Y,219
12780,14,2,Panel Installation,Electrical,2023-08-28,2023-09-25,28,1.58,Y,470
12781,14,3,Beam Reinforcement Installation,Structural,2022-08-10,2022-08-18,8,0.81,Y,202
12782,14,2,Internal Plastering,Finishing,2023-01-15,2023-01-31,16,0.35,N,288
12783,14,3,Excavation for Foundations,Civil,2024-09-10,2024-10-20,40,1.17,N,244
12784,14,1,Excavation for Foundations,Civil,2024-01-08,2024-02-07,30,2.14,N,190
12785,14,3,Water Supply Line Installation,Plumbing,2022-11-18,2022-12-09,21,1.24,Y,325
12786,14,1,Painting and Polishing,Finishing,2023-07-16,2023-08-20,35,1.53,N,119
12787,14,3,Water Supply Line Installation,Plumbing,2023-06-27,2023-07-23,26,2.39,N,441
12788,14,4,Water Supply Line Installation,Plumbing,2022-09-16,2022-09-29,13,2.11,Y,462
12789,14,1,Backfilling and Compaction,Civil,2024-04-01,2024-05-04,33,0.4,Y,338
12790,14,3,Backfilling and Compaction,Civil,2023-11-15,2023-12-13,28,2.44,Y,2
12791,14,3,Panel Installation,Electrical,2023-06-07,2023-07-04,27,1.82,N,199
12792,14,1,Footing Reinforcement Fixing,Structural,2023-01-22,2023-02-25,34,0.56,N,252
12793,14,3,Column Casting,Structural,2023-02-14,2023-03-19,33,0.98,N,238
12794,14,2,Water Supply Line Installation,Plumbing,2024-05-24,2024-06-27,34,1.72,Y,90
12795,14,4,Panel Installation,Electrical,2023-01-20,2023-02-14,25,0.71,N,398
12796,14,4,Site Clearing and Grading,Civil,2024-08-31,2024-10-09,39,0.57,Y,486
12797,14,1,Internal Road Works,Civil,2022-12-13,2022-12-27,14,2.21,N,366
12798,14,4,Internal Road Works,Civil,2023-04-20,2023-05-19,29,1.41,Y,311
12799,14,4,Footing Reinforcement Fixing,Structural,2023-10-06,2023-10-15,9,1.74,Y,116
12800,14,2,Water Supply Line Installation,Plumbing,2023-06-10,2023-06-22,12,1.55,Y,275
12801,14,2,Footing Reinforcement Fixing,Structural,2022-12-05,2023-01-05,31,2.65,Y,416
12802,14,3,Cable Pulling,Electrical,2023-11-27,2023-12-18,21,0.35,N,37
12803,14,4,Panel Installation,Electrical,2023-11-21,2023-12-12,21,2.87,N,266
12804,14,4,Site Clearing and Grading,Civil,2023-08-15,2023-08-27,12,1.16,Y,198
12805,14,3,Panel Installation,Electrical,2024-02-25,2024-03-05,9,2.34,Y,41
12806,14,4,Column Casting,Structural,2022-12-23,2023-01-31,39,1.7,Y,7
12807,14,1,Slab Shuttering and Pouring,Structural,2023-04-18,2023-04-27,9,2.05,N,307
12808,14,3,Backfilling and Compaction,Civil,2022-10-07,2022-11-01,25,1.41,N,230
12809,14,4,Floor Tiling,Finishing,2023-01-11,2023-01-28,17,1.88,Y,373
12810,14,1,Backfilling and Compaction,Civil,2023-02-16,2023-02-28,12,0.77,N,370
12811,14,1,Water Supply Line Installation,Plumbing,2023-12-16,2024-01-12,27,1.38,N,166
12812,14,1,Painting and Polishing,Finishing,2024-07-15,2024-08-21,37,2.83,N,365
12813,14,1,Backfilling and Compaction,Civil,2022-09-17,2022-10-01,14,1.08,Y,374
12814,14,3,Floor Tiling,Finishing,2022-10-05,2022-11-13,39,1.84,N,316
12815,14,1,Internal Plastering,Finishing,2024-08-27,2024-10-01,35,0.99,Y,369
12816,14,2,Underground Drainage,Plumbing,2024-04-09,2024-04-20,11,2.43,N,25
12817,14,4,Floor Tiling,Finishing,2023-12-30,2024-01-14,15,2.67,N,456
12818,14,2,Footing Reinforcement Fixing,Structural,2023-08-04,2023-09-08,35,1.75,N,112
12819,14,1,Internal Plastering,Finishing,2023-06-28,2023-07-07,9,2.04,Y,500
12820,14,2,Beam Reinforcement Installation,Structural,2023-10-13,2023-10-22,9,2.68,N,48
12821,14,1,Painting and Polishing,Finishing,2023-08-23,2023-09-18,26,1.69,Y,327
12822,14,1,Underground Drainage,Plumbing,2024-07-26,2024-08-16,21,1.41,N,109
12823,14,1,Excavation for Foundations,Civil,2024-02-02,2024-03-06,33,0.98,Y,112
12824,14,4,Footing Reinforcement Fixing,Structural,2024-06-17,2024-07-08,21,1.34,N,84
12825,14,2,Internal Plastering,Finishing,2022-12-10,2023-01-18,39,0.54,Y,20
12826,14,2,Floor Tiling,Finishing,2023-03-30,2023-04-26,27,2.74,Y,127
12827,14,4,Backfilling and Compaction,Civil,2023-09-18,2023-10-19,31,1.62,Y,156
12828,14,3,Column Casting,Structural,2024-02-24,2024-03-08,13,1.72,N,159
12829,14,1,Cable Pulling,Electrical,2023-01-03,2023-01-24,21,2.32,Y,483
12830,14,1,Panel Installation,Electrical,2023-01-07,2023-02-12,36,1.63,N,385
12831,14,1,Slab Shuttering and Pouring,Structural,2023-05-13,2023-06-22,40,1.49,Y,26
12832,14,1,Internal Plastering,Finishing,2023-01-20,2023-02-24,35,2.62,N,60
12833,14,4,Underground Drainage,Plumbing,2023-08-16,2023-09-06,21,1.96,N,56
12834,14,4,Floor Tiling,Finishing,2024-04-30,2024-05-17,17,2.37,Y,131
12835,14,2,Underground Drainage,Plumbing,2024-05-15,2024-06-22,38,0.73,N,424
12836,14,1,Water Supply Line Installation,Plumbing,2023-05-17,2023-06-19,33,2.64,Y,471
12837,14,3,Internal Plastering,Finishing,2022-12-04,2022-12-20,16,1.99,Y,21
12838,14,1,Site Clearing and Grading,Civil,2022-08-11,2022-09-02,22,3.0,N,439
12839,14,4,Backfilling and Compaction,Civil,2023-04-30,2023-06-02,33,1.93,Y,241
12840,14,4,Internal Plastering,Finishing,2023-07-03,2023-07-11,8,2.54,Y,283
12841,14,4,Water Supply Line Installation,Plumbing,2023-05-24,2023-06-06,13,2.8,N,142
12842,14,4,Panel Installation,Electrical,2023-04-13,2023-05-01,18,1.97,Y,49
12843,14,3,Panel Installation,Electrical,2023-11-14,2023-12-17,33,0.86,N,422
12844,14,2,Painting and Polishing,Finishing,2023-04-30,2023-05-11,11,1.82,Y,95
12845,14,4,Conduit Laying,Electrical,2024-08-03,2024-08-28,25,2.24,N,499
12846,14,1,Cable Pulling,Electrical,2023-04-03,2023-04-16,13,1.52,Y,453
12847,14,2,Backfilling and Compaction,Civil,2023-06-27,2023-07-29,32,2.53,N,157
12848,14,3,Underground Drainage,Plumbing,2023-03-24,2023-04-10,17,0.99,N,25
12849,14,4,Conduit Laying,Electrical,2023-04-30,2023-05-20,20,1.64,N,62
12850,14,1,Underground Drainage,Plumbing,2022-11-04,2022-11-18,14,1.57,N,362
12851,14,2,Cable Pulling,Electrical,2023-07-20,2023-08-11,22,1.36,N,177
12852,14,4,Slab Shuttering and Pouring,Structural,2023-12-04,2024-01-06,33,1.73,Y,9
12853,14,4,Underground Drainage,Plumbing,2023-08-10,2023-08-21,11,1.83,N,19
12854,14,4,Internal Plastering,Finishing,2022-11-20,2022-11-27,7,2.51,N,352
12855,14,2,Excavation for Foundations,Civil,2022-11-10,2022-11-21,11,2.54,Y,60
12856,14,3,Column Casting,Structural,2024-04-08,2024-05-12,34,1.3,N,107
12857,14,1,Excavation for Foundations,Civil,2022-10-04,2022-10-14,10,1.93,N,394
12858,14,2,Floor Tiling,Finishing,2023-08-06,2023-08-30,24,1.86,Y,305
12859,14,4,Slab Shuttering and Pouring,Structural,2024-08-04,2024-08-25,21,2.26,Y,26
12860,14,2,Water Supply Line Installation,Plumbing,2024-08-04,2024-09-07,34,2.75,N,432
12861,14,4,Painting and Polishing,Finishing,2024-08-07,2024-08-14,7,0.46,N,164
12862,14,2,Site Clearing and Grading,Civil,2024-01-11,2024-01-25,14,1.6,Y,154
12863,14,1,Underground Drainage,Plumbing,2024-03-15,2024-04-09,25,1.42,Y,358
12864,14,4,Footing Reinforcement Fixing,Structural,2023-06-23,2023-07-12,19,2.07,Y,373
12865,14,1,Footing Reinforcement Fixing,Structural,2024-09-06,2024-09-23,17,2.25,N,491
12866,14,2,Underground Drainage,Plumbing,2024-05-30,2024-06-12,13,0.66,Y,356
12867,14,2,Floor Tiling,Finishing,2024-03-15,2024-04-07,23,1.23,N,461
12868,14,2,Site Clearing and Grading,Civil,2023-04-29,2023-05-10,11,0.34,N,148
12869,14,2,Underground Drainage,Plumbing,2023-11-21,2023-12-29,38,0.78,N,11
12870,14,1,Column Casting,Structural,2023-07-21,2023-08-23,33,2.07,N,486
12871,14,1,Painting and Polishing,Finishing,2023-07-06,2023-07-19,13,0.52,Y,469
12872,14,4,Painting and Polishing,Finishing,2022-11-15,2022-12-22,37,1.5,N,161
12873,14,3,Floor Tiling,Finishing,2024-07-26,2024-08-25,30,2.78,N,433
12874,14,3,Internal Road Works,Civil,2024-09-05,2024-09-22,17,2.33,Y,188
12875,14,1,Conduit Laying,Electrical,2023-03-30,2023-04-07,8,1.89,Y,314
12876,14,3,Cable Pulling,Electrical,2022-09-29,2022-11-06,38,1.77,Y,172
12877,14,3,Water Supply Line Installation,Plumbing,2024-05-29,2024-07-07,39,2.32,N,84
12878,14,4,Site Clearing and Grading,Civil,2023-12-17,2024-01-02,16,0.75,N,175
12879,14,2,Floor Tiling,Finishing,2023-09-27,2023-10-30,33,0.73,Y,378
12880,14,1,Internal Road Works,Civil,2023-01-22,2023-02-28,37,1.33,N,405
12881,14,3,Column Casting,Structural,2022-08-26,2022-10-01,36,2.97,Y,420
12882,14,3,Footing Reinforcement Fixing,Structural,2023-03-27,2023-04-29,33,1.32,Y,42
12883,14,3,Internal Plastering,Finishing,2024-03-20,2024-04-12,23,0.41,Y,253
12884,14,1,Excavation for Foundations,Civil,2023-08-16,2023-08-30,14,1.92,N,308
12885,14,3,Site Clearing and Grading,Civil,2024-09-01,2024-10-11,40,2.74,N,414
12886,14,2,Panel Installation,Electrical,2023-03-20,2023-04-25,36,0.66,Y,324
12887,14,2,Conduit Laying,Electrical,2023-04-12,2023-05-09,27,0.99,N,332
12888,14,1,Excavation for Foundations,Civil,2023-06-03,2023-06-26,23,2.72,N,108
12889,14,4,Site Clearing and Grading,Civil,2023-03-19,2023-04-07,19,0.38,Y,323
12890,14,4,Internal Plastering,Finishing,2022-10-23,2022-11-13,21,1.12,N,99
12891,14,3,Panel Installation,Electrical,2024-01-14,2024-01-25,11,2.53,N,371
12892,14,4,Underground Drainage,Plumbing,2023-12-04,2023-12-29,25,1.57,Y,376
12893,14,4,Cable Pulling,Electrical,2024-08-26,2024-10-04,39,0.47,Y,442
12894,14,3,Internal Plastering,Finishing,2022-12-25,2023-02-02,39,2.21,Y,485
12895,14,2,Water Supply Line Installation,Plumbing,2023-04-29,2023-05-13,14,1.36,Y,186
12896,14,2,Underground Drainage,Plumbing,2023-12-29,2024-02-02,35,1.22,N,273
12897,14,4,Backfilling and Compaction,Civil,2023-08-13,2023-09-13,31,2.7,N,382
12898,14,4,Beam Reinforcement Installation,Structural,2024-06-02,2024-06-10,8,1.28,N,143
12899,14,2,Underground Drainage,Plumbing,2024-08-28,2024-09-16,19,1.24,Y,172
12900,14,4,Underground Drainage,Plumbing,2023-01-29,2023-03-04,34,2.47,N,30
12901,14,3,Column Casting,Structural,2024-08-02,2024-08-31,29,1.89,Y,133
12902,14,1,Slab Shuttering and Pouring,Structural,2022-11-10,2022-12-05,25,2.65,Y,349
12903,14,1,Internal Road Works,Civil,2024-03-18,2024-03-25,7,1.77,Y,157
12904,14,3,Water Supply Line Installation,Plumbing,2022-11-15,2022-11-28,13,0.38,Y,28
12905,14,2,Backfilling and Compaction,Civil,2023-12-23,2024-01-08,16,1.53,Y,288
12906,14,3,Excavation for Foundations,Civil,2023-11-15,2023-12-21,36,2.99,Y,313
12907,14,4,Slab Shuttering and Pouring,Structural,2023-12-10,2023-12-24,14,1.4,N,53
12908,14,4,Conduit Laying,Electrical,2023-08-20,2023-09-02,13,0.79,N,77
12909,14,1,Slab Shuttering and Pouring,Structural,2024-03-16,2024-04-23,38,2.99,Y,270
12910,14,1,Water Supply Line Installation,Plumbing,2023-07-09,2023-07-30,21,1.57,N,415
12911,14,2,Slab Shuttering and Pouring,Structural,2022-07-21,2022-08-15,25,0.48,Y,43
12912,14,1,Cable Pulling,Electrical,2024-05-02,2024-05-22,20,1.74,Y,429
12913,14,1,Slab Shuttering and Pouring,Structural,2023-10-22,2023-11-11,20,0.55,N,118
12914,14,1,Footing Reinforcement Fixing,Structural,2023-07-18,2023-07-26,8,0.57,N,486
12915,14,4,Excavation for Foundations,Civil,2023-05-12,2023-06-18,37,1.11,N,254
12916,14,4,Underground Drainage,Plumbing,2022-10-17,2022-11-26,40,0.45,Y,348
12917,14,2,Beam Reinforcement Installation,Structural,2023-03-15,2023-03-30,15,2.31,Y,443
12918,14,1,Excavation for Foundations,Civil,2022-09-17,2022-10-09,22,2.93,N,294
12919,14,4,Beam Reinforcement Installation,Structural,2024-05-11,2024-06-16,36,2.7,N,361
12920,14,1,Underground Drainage,Plumbing,2023-10-19,2023-10-29,10,2.38,Y,449
12921,14,3,Underground Drainage,Plumbing,2023-07-20,2023-08-22,33,2.52,N,496
12922,14,3,Painting and Polishing,Finishing,2024-03-26,2024-04-09,14,0.67,N,20
12923,14,3,Floor Tiling,Finishing,2022-09-12,2022-09-22,10,2.87,N,206
12924,14,2,Internal Road Works,Civil,2023-03-05,2023-03-29,24,2.43,Y,249
12925,14,1,Column Casting,Structural,2022-12-31,2023-02-03,34,2.23,N,380
12926,14,4,Painting and Polishing,Finishing,2023-10-18,2023-10-31,13,0.82,Y,71
12927,14,1,Panel Installation,Electrical,2023-11-12,2023-12-14,32,2.8,N,183
12928,14,4,Site Clearing and Grading,Civil,2024-01-27,2024-02-05,9,1.29,N,128
12929,14,2,Internal Road Works,Civil,2023-07-10,2023-08-18,39,2.84,N,81
12930,14,2,Footing Reinforcement Fixing,Structural,2023-07-30,2023-09-01,33,1.99,N,345
12931,14,2,Backfilling and Compaction,Civil,2024-05-05,2024-06-13,39,1.03,N,11
12932,14,1,Water Supply Line Installation,Plumbing,2024-06-14,2024-07-10,26,0.63,Y,97
12933,14,2,Floor Tiling,Finishing,2024-06-13,2024-07-12,29,1.07,N,76
12934,14,2,Backfilling and Compaction,Civil,2024-07-16,2024-07-29,13,2.1,N,118
12935,14,3,Underground Drainage,Plumbing,2024-03-26,2024-04-20,25,2.9,N,227
12936,14,2,Slab Shuttering and Pouring,Structural,2023-09-13,2023-10-22,39,0.49,Y,223
12937,14,2,Water Supply Line Installation,Plumbing,2023-08-07,2023-09-13,37,2.04,Y,164
12938,14,1,Underground Drainage,Plumbing,2023-04-20,2023-05-07,17,2.13,N,78
12939,15,3,Beam Reinforcement Installation,Structural,2023-08-26,2023-10-03,38,1.85,N,159
12940,15,3,Underground Drainage,Plumbing,2023-06-15,2023-07-21,36,0.55,Y,343
12941,15,4,Floor Tiling,Finishing,2022-11-15,2022-12-17,32,0.55,N,341
12942,15,1,Excavation for Foundations,Civil,2022-05-31,2022-07-03,33,2.77,Y,424
12943,15,4,Water Supply Line Installation,Plumbing,2023-03-30,2023-04-14,15,1.17,Y,388
12944,15,2,Water Supply Line Installation,Plumbing,2023-10-12,2023-11-03,22,2.08,Y,157
12945,15,1,Backfilling and Compaction,Civil,2022-03-02,2022-03-25,23,1.32,N,200
12946,15,4,Floor Tiling,Finishing,2023-09-25,2023-10-13,18,0.93,Y,10
12947,15,1,Painting and Polishing,Finishing,2022-02-27,2022-03-10,11,1.16,Y,264
12948,15,4,Underground Drainage,Plumbing,2022-08-25,2022-09-09,15,2.71,Y,328
12949,15,4,Floor Tiling,Finishing,2023-04-30,2023-06-03,34,2.2,Y,280
12950,15,3,Panel Installation,Electrical,2023-11-11,2023-11-18,7,2.88,Y,251
12951,15,3,Water Supply Line Installation,Plumbing,2023-06-05,2023-06-14,9,0.46,N,28
12952,15,3,Painting and Polishing,Finishing,2023-02-25,2023-04-06,40,2.57,N,158
